id,bloco,aluguel,valor_m2,area,quartos,suites,vagas,link,data_descoberta
1002790,SQN 111 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-i-1002790,seed:links.txt
66026,SQSW 504 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-504-bloco-g-66026,seed:links.txt
987785,SHIGS 710,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-710-987785,seed:links.txt
204843,SQS 307 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-307-bloco-f-204843,seed:links.txt
224843,SQS 314 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-f-224843,seed:links.txt
1039622,SQS 204 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-204-bloco-e-1039622,seed:links.txt
1034228,SQSW 304 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-304-bloco-e-1034228,seed:links.txt
1042891,SHCGN 707 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-707-bloco-k-1042891,seed:links.txt
1042936,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1042936,seed:links.txt
1043590,SQS 316 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-bloco-i-1043590,seed:links.txt
518099,SHCGN 703 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-norte-brasilia-df-shcgn-703-bloco-f-518099,seed:links.txt
1043709,SQN 215 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-215-bloco-c-1043709,seed:links.txt
1043706,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1043706,seed:links.txt
1044134,SQS 210 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-210-bloco-a-1044134,seed:links.txt
1043779,SQN 215 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-215-bloco-e-1043779,seed:links.txt
1044158,SQN 115 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-e-1044158,seed:links.txt
1044552,SQN 316 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-316-bloco-f-1044552,seed:links.txt
1044637,SQS 206,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-1044637,seed:links.txt
1044786,SHCGN 711 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-norte-brasilia-df-shcgn-711-bloco-j-1044786,seed:links.txt
1046764,SQN 314,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-314-1046764,seed:links.txt
1047313,SQN 310 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-d-1047313,seed:links.txt
1042314,SHCGN 703 Bloco M,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-norte-brasilia-df-shcgn-703-bloco-m-1042314,seed:links.txt
698748,SQN 209 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-209-bloco-j-698748,seed:links.txt
76524,SQN 309 Bloco P,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-p-76524,seed:links.txt
892547,SQSW 102,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-sudoeste-brasilia-df-sqsw-102-892547,seed:links.txt
383969,SQN 315 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-f-383969,seed:links.txt
1050872,SQN 203 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-k-1050872,seed:links.txt
1052242,SHCGN 712 Bloco Q,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-712-bloco-q-1052242,seed:links.txt
1053626,SQS 314 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-g-1053626,seed:links.txt
1053555,SQN 104,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-104-1053555,seed:links.txt
495840,SHIGS 703 Bloco M,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-703-bloco-m-495840,seed:links.txt
1053856,SQN 308 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-j-1053856,seed:links.txt
1056169,SQN 115 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-b-1056169,seed:links.txt
1051415,SQN 111 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-k-1051415,seed:links.txt
1056350,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1056350,seed:links.txt
1056466,SQS 211 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-211-bloco-a-1056466,seed:links.txt
1042952,SQS 215,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-215-1042952,seed:links.txt
1042857,SHCGN 716,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-norte-brasilia-df-shcgn-716-1042857,seed:links.txt
1059970,SQN 105 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-105-bloco-a-1059970,seed:links.txt
1059463,SQN 310 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-b-1059463,seed:links.txt
687953,SQS 114 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-bloco-h-687953,seed:links.txt
1008752,SHCGN 714,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-714-1008752,seed:links.txt
1060303,SQN 308 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-c-1060303,seed:links.txt
858069,SQS 213 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-213-bloco-k-858069,seed:links.txt
1061383,SQN 316,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-316-1061383,seed:links.txt
1001336,SQN 110 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-110-bloco-g-1001336,seed:links.txt
1062468,SQS 202,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-202-1062468,seed:links.txt
1063995,SQS 314 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-314-bloco-f-1063995,seed:links.txt
1062914,SQN 308 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-j-1062914,seed:links.txt
1064287,SQN 112 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-112-bloco-e-1064287,seed:links.txt
1064213,SQN 307,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-307-1064213,seed:links.txt
1018989,SQN 106 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-106-bloco-e-1018989,seed:links.txt
1064664,SQN 208 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-208-bloco-a-1064664,seed:links.txt
328589,SQN 308 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-a-328589,seed:links.txt
1065494,SQN 111 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-k-1065494,seed:links.txt
1065734,SQS 302,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-1065734,seed:links.txt
889441,SQN 114,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-114-889441,seed:links.txt
1050975,SQS 213,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-213-1050975,seed:links.txt
1067223,SQN 108 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-108-bloco-f-1067223,seed:links.txt
1068404,SQN 213 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-213-bloco-f-1068404,seed:links.txt
1068512,SHIGS 713 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-713-bloco-a-1068512,seed:links.txt
1068523,SHIGS 710,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-710-1068523,seed:links.txt
1068951,SQN 209,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-209-1068951,seed:links.txt
831009,SQN 214 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-214-bloco-a-831009,seed:links.txt
1070387,SQN 314 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-314-bloco-d-1070387,seed:links.txt
1072056,SQS 213 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-213-bloco-h-1072056,seed:links.txt
1069830,SQN 104 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-104-bloco-a-1069830,seed:links.txt
238858,SQS 114,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-238858,seed:links.txt
1073156,SQS 115 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-115-bloco-j-1073156,seed:links.txt
1073158,SQN 115,,,,,,,https://www.dfimoveis.com.br/imovel/kitnet-4-quartos-aluguel-asa-norte-brasilia-df-sqn-115-1073158,seed:links.txt
1073159,SQN 115 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-f-1073159,seed:links.txt
1074772,SHCGN 712 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-712-bloco-k-1074772,seed:links.txt
1075123,SQS 207,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-207-1075123,seed:links.txt
1075196,SQN 310 Bloco M,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-m-1075196,seed:links.txt
1076226,SQN 203 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-203-bloco-b-1076226,seed:links.txt
1077557,SQS 109 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-109-bloco-a-1077557,seed:links.txt
1077556,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1077556,seed:links.txt
812025,SQS 316 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-bloco-g-812025,seed:links.txt
904122,SQN 115 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-c-904122,seed:links.txt
1078493,SQN 310 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-i-1078493,seed:links.txt
1079561,SQS 112 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-112-bloco-f-1079561,seed:links.txt
569876,SQS 213 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-213-bloco-h-569876,seed:links.txt
1080268,SQN 307,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-307-1080268,seed:links.txt
1080212,SQN 104 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-104-bloco-g-1080212,seed:links.txt
132033,SHIGS 706,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-706-132033,seed:links.txt
955332,SQN 107,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-107-955332,seed:links.txt
1081828,SQS 104 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-104-bloco-d-1081828,seed:links.txt
1082171,SQN 310 Bloco L,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-310-bloco-l-1082171,seed:links.txt
1082772,SQS 102 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-102-bloco-g-1082772,seed:links.txt
1084867,SQN 111 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-bloco-k-1084867,seed:links.txt
1036275,SQN 208 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-208-bloco-h-1036275,seed:links.txt
1084952,SQN 106,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-106-1084952,seed:links.txt
1085229,SQN 104 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-104-bloco-c-1085229,seed:links.txt
713334,SQN 116,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-116-713334,seed:links.txt
1078101,SQN 309 Bloco M,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-m-1078101,seed:links.txt
1086672,SQN 208,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-208-1086672,seed:links.txt
1086778,SQN 205,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-205-1086778,seed:links.txt
1087241,SQS 206 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-d-1087241,seed:links.txt
1087972,SQN 111,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-111-1087972,seed:links.txt
1057063,SQN 208 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-208-bloco-b-1057063,seed:links.txt
1088433,SQN 209 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-209-bloco-e-1088433,seed:links.txt
1088572,SQS 206 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-d-1088572,seed:links.txt
1089114,SQN 315 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-j-1089114,seed:links.txt
1089413,SQS 102 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-102-bloco-k-1089413,seed:links.txt
1089454,SQN 205 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-205-bloco-k-1089454,seed:links.txt
1089403,SQN 304 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-304-bloco-c-1089403,seed:links.txt
342186,SQN 315 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-k-342186,seed:links.txt
1091665,SQN 308,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-1091665,seed:links.txt
1092018,SQN 106,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-106-1092018,seed:links.txt
1092056,SHCGN 715 Bloco N,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-715-bloco-n-1092056,seed:links.txt
1092348,SQS 104 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-104-bloco-k-1092348,seed:links.txt
1092393,SQS 308,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-308-1092393,seed:links.txt
1092564,SQS 104 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-104-bloco-d-1092564,seed:links.txt
1092568,SQN 203,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-203-1092568,seed:links.txt
382261,SQS 303 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-303-bloco-d-382261,seed:links.txt
1093263,SQN 210 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-210-bloco-i-1093263,seed:links.txt
681272,SQS 113 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-113-bloco-h-681272,seed:links.txt
1095627,SQN 315 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-315-bloco-g-1095627,seed:links.txt
1096268,SQS 302,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-1096268,seed:links.txt
1072065,SQS 203,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-203-1072065,seed:links.txt
1096509,SQN 210 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-210-bloco-c-1096509,seed:links.txt
560588,SQS 102 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-102-bloco-a-560588,seed:links.txt
832624,SQS 102 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-102-bloco-d-832624,seed:links.txt
1097668,SHIGS 704 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-704-bloco-h-1097668,seed:links.txt
1097627,SQS 302,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-302-1097627,seed:links.txt
1098623,SQS 210 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-210-bloco-e-1098623,seed:links.txt
1098317,SQN 308 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-308-bloco-c-1098317,seed:links.txt
1098744,SQN 205 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-205-bloco-k-1098744,seed:links.txt
1099427,SHIGS 711 Bloco I,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-711-bloco-i-1099427,seed:links.txt
1100114,SQS 105,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-105-1100114,seed:links.txt
1100868,SQS 203 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-203-bloco-h-1100868,seed:links.txt
440684,SQS 207 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-207-bloco-d-440684,seed:links.txt
1101615,SQS 213 Bloco G,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-213-bloco-g-1101615,seed:links.txt
869826,SQS 102 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-102-bloco-c-869826,seed:links.txt
675031,SQS 206 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-206-bloco-h-675031,seed:links.txt
1102721,SQS 215 Bloco B,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-215-bloco-b-1102721,seed:links.txt
1102705,SQS 215 Bloco K,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-215-bloco-k-1102705,seed:links.txt
463286,SQS 114 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-bloco-f-463286,seed:links.txt
1102968,SQS 114 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-114-bloco-h-1102968,seed:links.txt
1103337,SHIGS 715 Bloco D,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-715-bloco-d-1103337,seed:links.txt
1103221,SHCGN 709 Bloco C,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-norte-brasilia-df-shcgn-709-bloco-c-1103221,seed:links.txt
1103728,SHIGS 703 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-703-bloco-f-1103728,seed:links.txt
742292,SQS 309 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-sul-brasilia-df-sqs-309-bloco-h-742292,seed:links.txt
657014,SHIGS 704 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/casa-4-quartos-aluguel-asa-sul-brasilia-df-shigs-704-bloco-h-657014,seed:links.txt
1103842,SQN 115,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-115-1103842,seed:links.txt
1104650,SHIGS 711 Bloco A,,,,,,,https://www.dfimoveis.com.br/imovel/casa-3-quartos-aluguel-asa-sul-brasilia-df-shigs-711-bloco-a-1104650,seed:links.txt
1105872,SQN 205 Bloco E,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-205-bloco-e-1105872,seed:links.txt
387131,SQS 304,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-304-387131,seed:links.txt
1107399,SQN 115 Bloco J,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-aluguel-asa-norte-brasilia-df-sqn-115-bloco-j-1107399,seed:links.txt
232615,SQN 202 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-f-232615,seed:links.txt
227650,SQS 316 Bloco H,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-sul-brasilia-df-sqs-316-bloco-h-227650,seed:links.txt
1108912,SQN 202 Bloco F,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-202-bloco-f-1108912,seed:links.txt
270870,SQN 309 Bloco O,,,,,,,https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-aluguel-asa-norte-brasilia-df-sqn-309-bloco-o-270870,seed:links.txt
